GEO.id,GEO.id2,GEO.display0label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
1400000US36119001401,36119001401,"Census Tract 14.01, Westchester County, New York",1391,151,0,**,1190,165,1368,481,1840,153,1379,95,0,**
1400000US36119001402,36119001402,"Census Tract 14.02, Westchester County, New York",900,542,0,**,0,**,0,**,1115,862,0,**,0,**
1400000US36119001403,36119001403,"Census Tract 14.03, Westchester County, New York",1335,137,0,**,1113,52,1387,92,1848,199,0,**,0,**
1400000US36119001502,36119001502,"Census Tract 15.02, Westchester County, New York",1398,73,1196,557,1186,132,1412,67,1637,173,0,**,0,**
1400000US36119001503,36119001503,"Census Tract 15.03, Westchester County, New York",1240,67,0,**,1200,62,1353,100,1576,469,0,**,0,**
1400000US36119001504,36119001504,"Census Tract 15.04, Westchester County, New York",1263,138,0,**,1074,142,1385,257,1871,221,0,**,0,**
1400000US36119001505,36119001505,"Census Tract 15.05, Westchester County, New York",1275,146,0,**,1215,118,1598,227,0,**,0,**,0,**
1400000US36119001600,36119001600,"Census Tract 16, Westchester County, New York",1222,113,0,**,1094,97,1214,141,1715,306,0,**,0,**
1400000US36119001700,36119001700,"Census Tract 17, Westchester County, New York",1595,155,0,**,1331,97,1623,240,1742,200,0,**,0,**
1400000US36119001800,36119001800,"Census Tract 18, Westchester County, New York",1279,197,0,**,825,260,1433,321,2083,330,0,**,0,**
1400000US36119001900,36119001900,"Census Tract 19, Westchester County, New York",2683,2137,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36119002101,36119002101,"Census Tract 21.01, Westchester County, New York",1292,85,0,**,1226,90,1433,117,0,**,0,**,0,**
1400000US36119002103,36119002103,"Census Tract 21.03, Westchester County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36119002104,36119002104,"Census Tract 21.04, Westchester County, New York",1146,98,0,**,1123,445,1075,69,0,**,0,**,0,**
1400000US36119002105,36119002105,"Census Tract 21.05, Westchester County, New York",3500,***,0,**,0,**,0,**,0,**,3500,***,0,**
1400000US36119002106,36119002106,"Census Tract 21.06, Westchester County, New York",1570,66,0,**,1440,52,1653,37,2088,374,0,**,0,**
1400000US36119002107,36119002107,"Census Tract 21.07, Westchester County, New York",1387,48,0,**,1386,25,1446,450,0,**,0,**,0,**
1400000US36119002202,36119002202,"Census Tract 22.02, Westchester County, New York",1350,321,0,**,1274,333,1568,292,0,**,0,**,0,**
1400000US36119002203,36119002203,"Census Tract 22.03, Westchester County, New York",960,129,0,**,871,489,1150,327,0,**,0,**,0,**
1400000US36119002204,36119002204,"Census Tract 22.04, Westchester County, New York",1537,140,818,92,1541,155,1572,422,1875,352,0,**,0,**
1400000US36119002300,36119002300,"Census Tract 23, Westchester County, New York",1443,101,0,**,1269,313,1432,173,1784,399,0,**,0,**
1400000US36119002401,36119002401,"Census Tract 24.01, Westchester County, New York",1697,156,0,**,1425,114,1871,268,1963,322,0,**,0,**
1400000US36119002402,36119002402,"Census Tract 24.02, Westchester County, New York",1213,112,1345,594,1176,109,1505,695,1181,954,0,**,0,**
1400000US36119002403,36119002403,"Census Tract 24.03, Westchester County, New York",1326,152,0,**,1347,133,1183,269,1695,273,0,**,0,**
1400000US36119002404,36119002404,"Census Tract 24.04, Westchester County, New York",1460,105,0,**,1311,93,1448,103,1750,550,2250,322,0,**
1400000US36119002405,36119002405,"Census Tract 24.05, Westchester County, New York",1487,341,0,**,1069,165,1551,330,1724,90,0,**,0,**
1400000US36119002600,36119002600,"Census Tract 26, Westchester County, New York",1383,92,0,**,1240,193,1340,77,1721,269,0,**,0,**
1400000US36119002700,36119002700,"Census Tract 27, Westchester County, New York",1298,143,0,**,1090,87,1332,188,1667,128,0,**,0,**
1400000US36119002800,36119002800,"Census Tract 28, Westchester County, New York",1075,117,0,**,940,205,893,840,1599,254,0,**,0,**
1400000US36119002900,36119002900,"Census Tract 29, Westchester County, New York",964,192,425,310,824,98,1162,332,1581,173,0,**,0,**
1400000US36119003100,36119003100,"Census Tract 31, Westchester County, New York",1142,58,0,**,1007,155,1276,138,1229,213,0,**,0,**
1400000US36119003200,36119003200,"Census Tract 32, Westchester County, New York",1232,79,0,**,1054,115,1330,66,1205,254,0,**,0,**
1400000US36119003300,36119003300,"Census Tract 33, Westchester County, New York",1231,109,956,19,1132,82,1407,138,1667,233,0,**,0,**
1400000US36119003400,36119003400,"Census Tract 34, Westchester County, New York",1260,81,0,**,1093,69,1417,153,1500,265,0,**,0,**
1400000US36119003500,36119003500,"Census Tract 35, Westchester County, New York",1289,105,876,59,943,180,1391,51,1231,483,0,**,0,**
1400000US36119003600,36119003600,"Census Tract 36, Westchester County, New York",1180,100,997,501,979,139,1362,95,1396,64,0,**,0,**
1400000US36119003700,36119003700,"Census Tract 37, Westchester County, New York",1220,70,0,**,1130,38,1252,125,1804,134,0,**,0,**
1400000US36119003800,36119003800,"Census Tract 38, Westchester County, New York",1136,68,856,131,1128,71,1408,396,1619,674,0,**,0,**
1400000US36119003900,36119003900,"Census Tract 39, Westchester County, New York",1513,162,0,**,1273,202,1539,189,1846,299,0,**,0,**
1400000US36119004000,36119004000,"Census Tract 40, Westchester County, New York",1155,81,977,145,1080,109,1241,193,1713,76,0,**,0,**
1400000US36119004100,36119004100,"Census Tract 41, Westchester County, New York",1342,98,0,**,1161,241,1516,274,1703,162,0,**,0,**
1400000US36119004200,36119004200,"Census Tract 42, Westchester County, New York",1294,170,727,220,1275,174,1479,495,1791,496,0,**,0,**
1400000US36119004300,36119004300,"Census Tract 43, Westchester County, New York",1209,109,0,**,1255,161,1104,657,0,**,0,**,0,**
1400000US36119004400,36119004400,"Census Tract 44, Westchester County, New York",2104,580,0,**,0,**,0,**,0,**,0,**,2189,690
1400000US36119004500,36119004500,"Census Tract 45, Westchester County, New York",1366,79,0,**,1286,52,1500,343,2015,276,0,**,0,**
1400000US36119004600,36119004600,"Census Tract 46, Westchester County, New York",2397,337,0,**,1972,1631,2725,605,2975,499,0,**,0,**
1400000US36119004700,36119004700,"Census Tract 47, Westchester County, New York",2718,106,0,**,0,**,0,**,0,**,2736,132,0,**
1400000US36119004900,36119004900,"Census Tract 49, Westchester County, New York",1696,132,1264,1097,1786,109,1705,921,0,**,0,**,0,**
1400000US36119005001,36119005001,"Census Tract 50.01, Westchester County, New York",1931,271,0,**,1513,250,2055,357,3500,***,0,**,0,**
1400000US36119005200,36119005200,"Census Tract 52, Westchester County, New York",1817,654,0,**,1034,649,1842,228,0,**,0,**,0,**
1400000US36119005300,36119005300,"Census Tract 53, Westchester County, New York",1753,109,1071,588,1523,169,1762,67,2561,381,0,**,0,**
1400000US36119005400,36119005400,"Census Tract 54, Westchester County, New York",1446,158,0,**,1319,189,0,**,0,**,0,**,0,**
1400000US36119005500,36119005500,"Census Tract 55, Westchester County, New York",1758,117,0,**,1588,307,1826,340,0,**,0,**,0,**
1400000US36119005600,36119005600,"Census Tract 56, Westchester County, New York",0,**,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36119005701,36119005701,"Census Tract 57.01, Westchester County, New York",1345,129,1139,206,1233,138,1551,173,1732,138,0,**,0,**
1400000US36119005702,36119005702,"Census Tract 57.02, Westchester County, New York",1454,175,1163,223,1200,276,1901,197,2083,1056,0,**,0,**
1400000US36119005901,36119005901,"Census Tract 59.01, Westchester County, New York",1340,122,1007,179,1190,137,1410,121,1720,124,0,**,0,**
1400000US36119005902,36119005902,"Census Tract 59.02, Westchester County, New York",1399,132,1092,410,1324,107,1573,221,0,**,0,**,0,**
1400000US36119006000,36119006000,"Census Tract 60, Westchester County, New York",1697,164,1580,698,1644,252,2082,303,1637,403,0,**,0,**
1400000US36119006100,36119006100,"Census Tract 61, Westchester County, New York",1830,196,1792,80,1492,476,1685,333,3058,844,0,**,0,**
1400000US36119006200,36119006200,"Census Tract 62, Westchester County, New York",1246,75,1238,250,1106,64,1269,80,1753,168,1825,418,0,**
1400000US36119006300,36119006300,"Census Tract 63, Westchester County, New York",1205,119,1086,105,829,400,1441,117,1165,556,0,**,0,**
1400000US36119006400,36119006400,"Census Tract 64, Westchester County, New York",1205,124,0,**,953,271,1213,121,1490,448,2033,1262,0,**
1400000US36119006500,36119006500,"Census Tract 65, Westchester County, New York",1314,120,0,**,865,235,1376,129,1558,288,0,**,0,**
1400000US36119006600,36119006600,"Census Tract 66, Westchester County, New York",1571,158,0,**,1313,137,1676,166,1832,560,0,**,0,**
1400000US36119006700,36119006700,"Census Tract 67, Westchester County, New York",3500,***,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36119006801,36119006801,"Census Tract 68.01, Westchester County, New York",1235,1180,0,**,0,**,0,**,0,**,1188,659,0,**
1400000US36119006802,36119006802,"Census Tract 68.02, Westchester County, New York",1428,236,0,**,1304,752,0,**,0,**,0,**,0,**
1400000US36119007000,36119007000,"Census Tract 70, Westchester County, New York",1604,546,1176,412,2212,1620,1405,232,0,**,0,**,0,**
1400000US36119007100,36119007100,"Census Tract 71, Westchester County, New York",1722,203,1099,100,1641,128,2098,331,3127,234,0,**,0,**
1400000US36119007200,36119007200,"Census Tract 72, Westchester County, New York",1517,178,1199,521,1419,59,1581,366,1814,253,0,**,0,**
1400000US36119007300,36119007300,"Census Tract 73, Westchester County, New York",1623,141,0,**,1475,258,1695,87,1568,515,0,**,0,**
1400000US36119007401,36119007401,"Census Tract 74.01, Westchester County, New York",1791,144,0,**,1388,149,1889,222,2559,405,2769,1266,0,**
1400000US36119007402,36119007402,"Census Tract 74.02, Westchester County, New York",1813,236,0,**,0,**,1692,257,2500,788,1841,840,0,**
1400000US36119007500,36119007500,"Census Tract 75, Westchester County, New York",1272,472,0,**,1008,513,1545,554,1783,278,0,**,0,**
1400000US36119007600,36119007600,"Census Tract 76, Westchester County, New York",2238,340,0,**,0,**,2105,1326,3500,***,2750,1155,0,**
1400000US36119007700,36119007700,"Census Tract 77, Westchester County, New York",2094,188,0,**,1777,215,2132,327,2696,680,2250,921,0,**
1400000US36119007900,36119007900,"Census Tract 79, Westchester County, New York",1438,93,1210,684,1244,108,1503,138,1772,243,0,**,0,**
1400000US36119008100,36119008100,"Census Tract 81, Westchester County, New York",1489,110,1051,329,1350,213,1436,78,1747,65,0,**,0,**
1400000US36119008200,36119008200,"Census Tract 82, Westchester County, New York",1636,156,0,**,1247,248,1698,76,2076,1858,0,**,0,**
1400000US36119008301,36119008301,"Census Tract 83.01, Westchester County, New York",1759,173,0,**,1203,317,1871,175,2115,371,0,**,0,**
1400000US36119008302,36119008302,"Census Tract 83.02, Westchester County, New York",1650,196,0,**,1416,1344,1789,102,0,**,1864,319,0,**
1400000US36119008401,36119008401,"Census Tract 84.01, Westchester County, New York",2044,216,0,**,0,**,0,**,2162,188,2019,335,0,**
1400000US36119008403,36119008403,"Census Tract 84.03, Westchester County, New York",1948,186,0,**,1289,148,1941,289,2174,116,2250,969,0,**
1400000US36119008404,36119008404,"Census Tract 84.04, Westchester County, New York",1837,258,0,**,1379,486,1604,334,2687,352,2481,2473,0,**
1400000US36119008500,36119008500,"Census Tract 85, Westchester County, New York",3500,***,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36119008602,36119008602,"Census Tract 86.02, Westchester County, New York",2826,491,0,**,0,**,0,**,2925,515,0,**,0,**
1400000US36119008700,36119008700,"Census Tract 87, Westchester County, New York",1744,132,0,**,1512,279,1757,79,1923,476,0,**,0,**
1400000US36119008800,36119008800,"Census Tract 88, Westchester County, New York",1725,123,1349,81,1597,164,1930,246,1625,268,0,**,0,**
1400000US36119008901,36119008901,"Census Tract 89.01, Westchester County, New York",1399,139,1289,1108,1366,123,1712,166,797,415,0,**,0,**
1400000US36119008902,36119008902,"Census Tract 89.02, Westchester County, New York",1556,200,940,91,1592,306,1820,284,1429,1343,0,**,0,**
1400000US36119009000,36119009000,"Census Tract 90, Westchester County, New York",1783,132,645,165,2059,242,1822,480,1432,246,1713,109,0,**
1400000US36119009100,36119009100,"Census Tract 91, Westchester County, New York",1328,153,845,159,1057,112,1596,157,1711,191,3273,833,0,**
1400000US36119009200,36119009200,"Census Tract 92, Westchester County, New York",1820,124,0,**,1561,504,1815,129,1872,347,0,**,0,**
1400000US36119009500,36119009500,"Census Tract 95, Westchester County, New York",1430,193,1156,165,1526,229,1405,306,0,**,0,**,0,**
1400000US36119009600,36119009600,"Census Tract 96, Westchester County, New York",1648,967,0,**,0,**,907,824,0,**,0,**,0,**
1400000US36119009701,36119009701,"Census Tract 97.01, Westchester County, New York",3500,***,0,**,0,**,0,**,2487,2294,0,**,0,**
1400000US36119009703,36119009703,"Census Tract 97.03, Westchester County, New York",3341,791,0,**,0,**,0,**,3045,716,0,**,0,**
1400000US36119009800,36119009800,"Census Tract 98, Westchester County, New York",3500,***,0,**,0,**,0,**,0,**,3500,***,0,**
1400000US36119009900,36119009900,"Census Tract 99, Westchester County, New York",3500,***,0,**,0,**,0,**,3500,***,3500,***,2750,1774
1400000US36119010100,36119010100,"Census Tract 101, Westchester County, New York",2969,1186,0,**,2644,267,3500,***,3500,***,2795,1537,0,**
1400000US36119010200,36119010200,"Census Tract 102, Westchester County, New York",1875,843,0,**,0,**,3500,***,1950,1303,0,**,0,**
1400000US36119010300,36119010300,"Census Tract 103, Westchester County, New York",1610,130,0,**,1318,158,1739,149,2097,312,0,**,0,**
1400000US36119010400,36119010400,"Census Tract 104, Westchester County, New York",1583,210,1450,437,1340,189,1826,412,2025,333,0,**,0,**
1400000US36119010500,36119010500,"Census Tract 105, Westchester County, New York",1712,447,0,**,1443,187,1672,561,2193,156,0,**,0,**
1400000US36119010600,36119010600,"Census Tract 106, Westchester County, New York",1238,258,1125,376,1202,239,0,**,1845,195,0,**,0,**
1400000US36119010701,36119010701,"Census Tract 107.01, Westchester County, New York",2595,1096,0,**,0,**,1375,471,0,**,2750,239,2594,1570
1400000US36119010702,36119010702,"Census Tract 107.02, Westchester County, New York",1905,175,0,**,1725,136,2237,98,0,**,0,**,0,**
1400000US36119010803,36119010803,"Census Tract 108.03, Westchester County, New York",1815,278,0,**,991,556,2263,400,0,**,0,**,0,**
1400000US36119010804,36119010804,"Census Tract 108.04, Westchester County, New York",1549,188,0,**,1429,676,1642,205,1192,461,0,**,0,**
1400000US36119010901,36119010901,"Census Tract 109.01, Westchester County, New York",1630,152,0,**,1652,202,1670,206,947,634,0,**,0,**
1400000US36119010902,36119010902,"Census Tract 109.02, Westchester County, New York",1491,146,0,**,1428,74,1693,126,0,**,0,**,0,**
1400000US36119011000,36119011000,"Census Tract 110, Westchester County, New York",2327,211,0,**,2297,267,2763,835,2179,196,0,**,0,**
1400000US36119011101,36119011101,"Census Tract 111.01, Westchester County, New York",1963,149,0,**,1754,37,2366,346,1846,355,0,**,0,**
1400000US36119011102,36119011102,"Census Tract 111.02, Westchester County, New York",1463,220,0,**,0,**,1815,665,0,**,0,**,0,**
1400000US36119011200,36119011200,"Census Tract 112, Westchester County, New York",1243,208,0,**,1142,271,1175,112,1700,814,0,**,0,**
1400000US36119011300,36119011300,"Census Tract 113, Westchester County, New York",1786,239,0,**,1402,213,1836,291,0,**,0,**,0,**
1400000US36119011400,36119011400,"Census Tract 114, Westchester County, New York",1810,208,0,**,1712,81,1863,379,2505,703,0,**,0,**
1400000US36119011500,36119011500,"Census Tract 115, Westchester County, New York",1416,277,0,**,1140,137,1619,354,1867,554,0,**,0,**
1400000US36119011600,36119011600,"Census Tract 116, Westchester County, New York",1282,85,0,**,1157,46,1353,91,1748,103,1705,550,0,**
1400000US36119011700,36119011700,"Census Tract 117, Westchester County, New York",1766,345,0,**,1778,674,1691,258,2448,324,0,**,0,**
1400000US36119011902,36119011902,"Census Tract 119.02, Westchester County, New York",1989,253,0,**,1785,363,2045,410,2099,351,0,**,0,**
1400000US36119012000,36119012000,"Census Tract 120, Westchester County, New York",1166,387,1066,284,0,**,1736,148,0,**,0,**,0,**
1400000US36119012101,36119012101,"Census Tract 121.01, Westchester County, New York",2321,1017,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36119012102,36119012102,"Census Tract 121.02, Westchester County, New York",1563,447,0,**,1409,123,1716,796,3167,1577,0,**,0,**
1400000US36119012200,36119012200,"Census Tract 122, Westchester County, New York",1316,194,0,**,1217,95,1571,465,2154,234,0,**,0,**
1400000US36119012301,36119012301,"Census Tract 123.01, Westchester County, New York",1894,220,0,**,1327,200,1754,146,2350,271,3281,751,0,**
1400000US36119012303,36119012303,"Census Tract 123.03, Westchester County, New York",3500,***,0,**,0,**,0,**,3500,***,0,**,0,**
1400000US36119012400,36119012400,"Census Tract 124, Westchester County, New York",1726,432,0,**,0,**,1574,392,1452,1410,3500,***,0,**
1400000US36119012501,36119012501,"Census Tract 125.01, Westchester County, New York",2079,1161,0,**,1054,524,0,**,0,**,0,**,0,**
1400000US36119012502,36119012502,"Census Tract 125.02, Westchester County, New York",2122,369,0,**,0,**,0,**,0,**,0,**,0,**
1400000US36119012503,36119012503,"Census Tract 125.03, Westchester County, New York",1896,374,0,**,1559,615,2170,923,0,**,0,**,0,**
